source_id,rq_id,design,appraisal_tool,domain_judgments,overall_judgment,youth_directness,architecture_directness,outcome_compatibility,time_horizon_compatibility,correction_state,overlap_group,reviewer_1,reviewer_2,adjudication,human_confirmation,notes
FRV2-F-014,RQ-F,OFFICIAL_PUBLIC_GUIDANCE,AUTHORITY_METHOD_STAKEHOLDER_EVIDENCE_COI_APPRAISAL_NO_SCORE,AUTHORITY=IDENTIFIED;METHODS_TRANSPARENCY=LOW_CONCERN;STAKEHOLDER_RANGE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOURCE_SPECIFIC;CONFLICT_DISCLOSURE=RECORDED_SEPARATELY,LOW_CONCERN,INDIRECT,NOT_APPLICABLE,DIRECT,PARTIAL,NOT_APPLICABLE,YOUTH_RESEARCH_ETHICS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 LOW_CONCERN judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. UK-specific; test comprehension and respect withdrawal; local review required"
FRV2-F-015,RQ-E,METHODS_GUIDE,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=SOME_CONCERNS;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE,SOME_CONCERNS,NOT_APPLICABLE,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NOT_VERIFIED,SCED_METHODS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. RQ-F is not SCED; carryover makes ABAB unsuitable for cumulative training effects"
FRV2-F-016,RQ-E,DELPHI_CONSENSUS_REPORTING_GUIDELINE,AUTHORITY_METHOD_STAKEHOLDER_EVIDENCE_COI_APPRAISAL_NO_SCORE,AUTHORITY=IDENTIFIED;METHODS_TRANSPARENCY=SOME_CONCERNS;STAKEHOLDER_RANGE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOURCE_SPECIFIC;CONFLICT_DISCLOSURE=RECORDED_SEPARATELY,SOME_CONCERNS,NOT_APPLICABLE,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NOT_VERIFIED,SCED_METHODS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Borrow completion stop process-event and fidelity fields; no causal claim"
FRV2-G-002,RQ-G,CLINICAL_REPORT,JBI_TEXT_AND_OPINION,SOURCE_IDENTIFIED;EXPERTISE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOME_CONCERNS;LOGICAL_COHERENCE=SOME_CONCERNS;EMPIRICAL_EFFECT_USE=PROHIBITED,SOME_CONCERNS,PARTIAL,INDIRECT,DIRECT,PARTIAL,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,NOT_ASSESSED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Pain and overuse concern require clinician review; no product diagnosis or treatment"
FRV2-G-006,RQ-G,CONSENSUS_STATE_OF_SCIENCE,AUTHORITY_METHOD_STAKEHOLDER_EVIDENCE_COI_APPRAISAL_NO_SCORE,AUTHORITY=IDENTIFIED;METHODS_TRANSPARENCY=SOME_CONCERNS;STAKEHOLDER_RANGE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOURCE_SPECIFIC;CONFLICT_DISCLOSURE=RECORDED_SEPARATELY,SOME_CONCERNS,PARTIAL,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,FEMALE_TRIAD_2025_UPDATE,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Sex-specific evidence retained; no sex-based product score or restriction"
FRV2-G-007,RQ-G,CLINICAL_CONSENSUS_GUIDELINE,AUTHORITY_METHOD_STAKEHOLDER_EVIDENCE_COI_APPRAISAL_NO_SCORE,AUTHORITY=IDENTIFIED;METHODS_TRANSPARENCY=SOME_CONCERNS;STAKEHOLDER_RANGE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOURCE_SPECIFIC;CONFLICT_DISCLOSURE=RECORDED_SEPARATELY,SOME_CONCERNS,PARTIAL,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,FEMALE_TRIAD_2025_UPDATE,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Clinical thresholds and return-to-play categories are not product automation inputs"
FRV2-G-008,RQ-G,CLINICAL_CONSENSUS_GUIDELINE,AUTHORITY_METHOD_STAKEHOLDER_EVIDENCE_COI_APPRAISAL_NO_SCORE,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,PARTIAL,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,MALE_TRIAD_CONSENSUS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. Male sex is not protective; multidisciplinary medical assessment required"
FRV2-G-009,RQ-G,CONSENSUS_STATEMENT,AUTHORITY_METHOD_STAKEHOLDER_EVIDENCE_COI_APPRAISAL_NO_SCORE,AUTHORITY=IDENTIFIED;METHODS_TRANSPARENCY=SOME_CONCERNS;STAKEHOLDER_RANGE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOURCE_SPECIFIC;CONFLICT_DISCLOSURE=RECORDED_SEPARATELY,SOME_CONCERNS,PARTIAL,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,PEDIATRIC_SLEEP_CONSENSUS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. General sleep-duration guidance is not athlete readiness or injury clearance"
FRV2-G-010,RQ-G,CLINICAL_CONSENSUS_STATEMENT,AUTHORITY_METHOD_STAKEHOLDER_EVIDENCE_COI_APPRAISAL_NO_SCORE,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,INDIRECT,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,IOC_ACUTE_RESPIRATORY_CONSENSUS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. Youth directness low; illness and return-to-sport assessment remain clinician functions"
FRV2-G-011,RQ-G,TEAM_PHYSICIAN_CONSENSUS,AUTHORITY_METHOD_STAKEHOLDER_EVIDENCE_COI_APPRAISAL_NO_SCORE,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,PARTIAL,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,ADOLESCENT_TEAM_PHYSICIAN_CONSENSUS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. Under-12 athletes outside scope; product cannot substitute for team physician"
FRV2-G-012,RQ-G,SCOPING_REVIEW_AND_DELPHI_CONSENSUS,JBI_SCOPING_REVIEW_NO_SCORE,QUESTION=STATED;SEARCH=SOURCE_REPORTED;SELECTION=SOURCE_SPECIFIC;CHARTING=SOURCE_SPECIFIC;SYNTHESIS=SOME_CONCERNS;EFFECT_ESTIMATE=NOT_APPLICABLE,SOME_CONCERNS,PARTIAL,NOT_APPLICABLE,PARTIAL,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,IOC_SAFEGUARDING_CONSENSUS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Concern content routes outside planner to named trained safeguarding human"
FRV2-G-013,RQ-G,ORGANIZATIONAL_STANDARD,AUTHORITY_METHOD_STAKEHOLDER_EVIDENCE_COI_APPRAISAL_NO_SCORE,AUTHORITY=IDENTIFIED;METHODS_TRANSPARENCY=LOW_CONCERN;STAKEHOLDER_RANGE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOURCE_SPECIFIC;CONFLICT_DISCLOSURE=RECORDED_SEPARATELY,LOW_CONCERN,PARTIAL,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,INTERNATIONAL_CHILD_SAFEGUARDS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 LOW_CONCERN judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Organizational standard with jurisdiction-specific implementation and reporting duties"
FRV2-G-014,RQ-G,SCOPING_REVIEW,JBI_SCOPING_REVIEW_NO_SCORE,QUESTION=STATED;SEARCH=SOURCE_REPORTED;SELECTION=SOURCE_SPECIFIC;CHARTING=SOURCE_SPECIFIC;SYNTHESIS=SOME_CONCERNS;EFFECT_ESTIMATE=NOT_APPLICABLE,SOME_CONCERNS,PARTIAL,INDIRECT,PARTIAL,PARTIAL,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,GROWTH_MATURATION_REVIEW,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Heterogeneous methods; female athletes and sport diversity underrepresented"
FRV2-G-015,RQ-G,PROSPECTIVE_COHORT,JBI_COHORT,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,PARTIAL,INDIRECT,PARTIAL,PARTIAL,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,ELITE_ADOLESCENT_GROWTH_COHORT,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. Small single-academy association study; IRRs are not individual risk scores"
FRV2-G-016,RQ-G,PROSPECTIVE_COHORT,JBI_COHORT,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,PARTIAL,INDIRECT,PARTIAL,PARTIAL,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,ADOLESCENT_RUNNER_STRESS_FRACTURE_COHORT,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. Low event counts; sex BMI and menarche findings must not become automated thresholds"
FRV2-G-017,RQ-G,SYSTEMATIC_REVIEW,AMSTAR_2,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,PARTIAL,INDIRECT,PARTIAL,PARTIAL,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,RUNNER_INJURY_RISK_REVIEW,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. Training sleep and specialization evidence low certainty; no automated risk prediction"
FRV2-G-018,RQ-G,NARRATIVE_REVIEW,SANRA_NO_SCORE,IMPORTANCE=STATED;AIMS=STATED;SEARCH_DESCRIPTION=PARTIAL;REFERENCING=SOURCE_SPECIFIC;SCIENTIFIC_REASONING=SOME_CONCERNS;EFFECT_CERTAINTY=NOT_ESTIMATED,SOME_CONCERNS,PARTIAL,INDIRECT,PARTIAL,PARTIAL,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,ADOLESCENT_BSI_REVIEW,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Heterogeneous incidence and recurrence ranges are not individual probabilities"
FRV2-G-019,RQ-G,SYSTEMATIC_REVIEW,AMSTAR_2,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,PARTIAL,INDIRECT,PARTIAL,PARTIAL,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,PERIPHYSEAL_STRESS_REVIEW,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. Case-report dominant; symptoms require human assessment and imaging is not inferred"
FRV2-G-020,RQ-G,SYSTEMATIC_REVIEW_AND_META_ANALYSIS,AMSTAR_2,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,PARTIAL,INDIRECT,PARTIAL,PARTIAL,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,ADOLESCENT_SLEEP_INJURY_REVIEW,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. Chronic association observed; acute evidence conflicting and not a readiness rule"
FRV2-G-021,RQ-G,CLINICAL_REVIEW,SANRA_NO_SCORE,IMPORTANCE=STATED;AIMS=STATED;SEARCH_DESCRIPTION=PARTIAL;REFERENCING=SOURCE_SPECIFIC;SCIENTIFIC_REASONING=SOME_CONCERNS;EFFECT_CERTAINTY=NOT_ESTIMATED,SOME_CONCERNS,PARTIAL,INDIRECT,PARTIAL,PARTIAL,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,GROWING_BONE_PAIN_REVIEW,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Diagnosis and treatment remain clinical; product collects only explicit pain or limitation"
FRV2-G-022,RQ-G,EDITORIAL_COMMENTARY,JBI_TEXT_AND_OPINION,SOURCE_IDENTIFIED;EXPERTISE=SOURCE_SPECIFIC;EVIDENCE_LINK=HIGH_CONCERN;LOGICAL_COHERENCE=HIGH_CONCERN;EMPIRICAL_EFFECT_USE=PROHIBITED,HIGH_CONCERN,INDIRECT,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,REDS_TRIAD_CONCEPTUAL_DEBATE,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 HIGH_CONCERN judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. Opposing conceptual evidence; supports referral rather than automated model allegiance"
SRC-DOI-10.1136-BMJ.H1793,RQ-E,METHOD_GUIDANCE,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,QUESTION=STATED;ASSUMPTIONS=SOURCE_SPECIFIC;METHOD_TRANSPARENCY=LOW_CONCERN;SENSITIVITY=SOURCE_SPECIFIC;EXTERNAL_VALIDITY=LIMITED_TO_STATED_METHOD_USE,LOW_CONCERN,NOT_APPLICABLE,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 LOW_CONCERN judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `GUIDANCE_OK`: supports preregistered periods/order/change/attrition reporting; carryover and irreversibility remain design constraints."
SRC-PMID-10907753,RQ-E,METHODS_PAPER,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,CORRECTED_FULL_TEXT=NOT_ASSESSED;METHOD_DOMAINS=NOT_ASSESSABLE;EFFECT_USE=PENDING_CORRECTION_AWARE_REVIEW,NOT_ASSESSABLE,NOT_APPLICABLE,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,CORRECTION_LINKED_AND_RECORDED | NO_CORRECTION_OR_RETRACTION_FLAG_IN_PUBMED_AS_OF_2026-07-17,OV-MEASUREMENT | MEASUREMENT_RELIABILITY_METHODS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"A correction or erratum is linked, but a correction-aware full-method appraisal is not present in lane 1; no effect, safety, or prescription claim may rely on this row yet."
SRC-PMID-12741870,RQ-C,PRIMARY_OR_OFFICIAL_SOURCE,ROBINS_I,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,INDIRECT,INDIRECT,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: estimated VO2max maintained but 3000 m slowed more in cross-training group; small off-season sample."
SRC-PMID-17149987,RQ-C,RANDOMIZED_OR_COMPARATIVE_PRIMARY,RoB_2,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,INDIRECT,INDIRECT,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,OV-RUNNER-STRENGTH,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: economy improved only at 18 km/h; no VO2max change; not microcycle evidence."
SRC-PMID-20386477,RQ-B,RANDOMIZED_OR_COMPARATIVE_PRIMARY,ROBINS_I,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,INDIRECT,INDIRECT,PARTIAL,DIRECT,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NOT_VERIFIED,NONE_IDENTIFIED | NOT_VERIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: jump performance fell up to 72 h while strength did not; outcome-specific, unfamiliar-protocol transfer only. | Indirect; intense plyometric bout; post 24 h 48 h 72 h 96 h 120 h; participant details limited in abstract."
SRC-PMID-23134196,RQ-A,PRIMARY_OR_OFFICIAL_SOURCE,ROBINS_I,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,INDIRECT,PARTIAL,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,NONE_IDENTIFIED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: small n=15 study favored BP on some indices; not 9.5-day running evidence."
SRC-PMID-23838975,RQ-C,RANDOMIZED_OR_COMPARATIVE_PRIMARY,RoB_2,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,INDIRECT,INDIRECT,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | PUBMED_METADATA_NO_NOTICE_FOUND_2026-07-17,NONE_IDENTIFIED | FRV2-OVERLAP-RUNNER-STRENGTH-REVIEWS,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: 2.4 km, sprint and jump outcomes improved; supports component inclusion, not Formation timing. | Six weeks of added plyometrics improved 2.4 km sprint and jump outcomes; shared-day placement was not verified."
SRC-PMID-25976398,RQ-E,METHOD_GUIDANCE,METHOD_VALIDITY_AND_TRANSPARENCY_APPRAISAL_NO_SCORE,CORRECTED_FULL_TEXT=NOT_ASSESSED;METHOD_DOMAINS=NOT_ASSESSABLE;EFFECT_USE=PENDING_CORRECTION_AWARE_REVIEW,NOT_ASSESSABLE,NOT_APPLICABLE,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,CORRECTION_LINKED_AND_RECORDED | ERRATUM_IN_PMID_27758798,NONE_IDENTIFIED | N_OF_1_REPORTING_GUIDELINES,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"A correction or erratum is linked, but a correction-aware full-method appraisal is not present in lane 1; no effect, safety, or prescription claim may rely on this row yet."
SRC-PMID-26084524,RQ-G,CONSENSUS_STATEMENT,AUTHORITY_METHOD_STAKEHOLDER_EVIDENCE_COI_APPRAISAL_NO_SCORE,AUTHORITY=IDENTIFIED;METHODS_TRANSPARENCY=SOME_CONCERNS;STAKEHOLDER_RANGE=SOURCE_SPECIFIC;EVIDENCE_LINK=SOURCE_SPECIFIC;CONFLICT_DISCLOSURE=RECORDED_SEPARATELY,SOME_CONCERNS,PARTIAL,NOT_APPLICABLE,DIRECT,NOT_APPLICABLE,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND | NO_CORRECTION_OR_RETRACTION_NOTICE_FOUND,OV-YOUTH-CONSENSUS | NOT_ASSESSED,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Lane-1 SOME_CONCERNS judgment applies only to the source's stated narrow use and is not GRADE certainty. It cannot validate 9.5-day optimality, safety, recovery clearance, or runtime authority. `CORRECT`: supports nonlinear development, health and sustainable participation boundaries; no Formation efficacy. | Broad healthy inclusive sustainable participation and safeguarding boundary"
SRC-PMID-27300278,RQ-A,RANDOMIZED_OR_COMPARATIVE_PRIMARY,RoB_2,FULL_METHOD=NOT_ASSESSABLE;SELECTION=NOT_ASSESSABLE;MEASUREMENT=NOT_ASSESSABLE;MISSING_DATA=NOT_ASSESSABLE;SELECTIVE_REPORTING=NOT_ASSESSABLE,NOT_ASSESSABLE,INDIRECT,PARTIAL,PARTIAL,PARTIAL,NO_LINKED_CORRECTION_OR_RETRACTION_FOUND,OV-PERIODIZATION,AI_APPRAISAL_LANE_1,NOT_APPLICABLE,PENDING_INDEPENDENT_APPRAISAL,PENDING_HUMAN,"Abstract-only evidence: the design-matched tool is named prospectively, but study-level concern is NOT_ASSESSABLE until full methods are reviewed. `CORRECT`: load-matched increasing/decreasing/mixed order showed no between-group adaptation difference."
